FULL_NAME,DRAFT_YEAR,RET_YEAR,SP,OLDHEAD,MIDDLE,MODERN,GP,PTS,REB,AST,STL,BLK,PPG,RPG,APG,SPG,BPG,FG_PCT,FG3_PCT,FT_PCT,RINGS,FMVP,MVP,ALL_NBA,ALL_STAR,ALL_DEF,ROTY,DPOY,HOF
Kevin Knox II,2018.0,2023.0,6.0,0.0,0.0,1.0,306.0,2276.0,876.0,228.0,119.0,79.0,7.4,2.9,0.7,0.4,0.3,0.392,0.341,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Johnson,2021.0,2023.0,3.0,0.0,0.0,1.0,148.0,1343.0,796.0,289.0,108.0,83.0,9.1,5.4,2.0,0.7,0.6,0.506,0.328,0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mouhamadou Gueye,2023.0,2023.0,1.0,0.0,0.0,1.0,11.0,26.0,23.0,5.0,3.0,18.0,2.4,2.1,0.5,0.3,1.6,0.289,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buddy Hield,2016.0,2023.0,8.0,0.0,0.0,1.0,632.0,9820.0,2672.0,1641.0,545.0,204.0,15.5,4.2,2.6,0.9,0.3,0.434,0.4,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jevon Carter,2018.0,2023.0,6.0,0.0,0.0,1.0,376.0,1992.0,648.0,611.0,229.0,96.0,5.3,1.7,1.6,0.6,0.3,0.396,0.383,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scoot Henderson,2023.0,2023.0,1.0,0.0,0.0,1.0,62.0,868.0,194.0,336.0,48.0,13.0,14.0,3.1,5.4,0.8,0.2,0.385,0.325,0.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Peterson,2023.0,2023.0,1.0,0.0,0.0,1.0,3.0,11.0,1.0,1.0,2.0,0.0,3.7,0.3,0.3,0.7,0.0,0.667,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malik Monk,2017.0,2023.0,7.0,0.0,0.0,1.0,458.0,5327.0,1132.0,1295.0,256.0,136.0,11.6,2.5,2.8,0.6,0.3,0.433,0.355,0.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevon Harris,2022.0,2023.0,2.0,0.0,0.0,1.0,36.0,145.0,72.0,17.0,17.0,5.0,4.0,2.0,0.5,0.5,0.1,0.445,0.372,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibou Badji,2023.0,2023.0,1.0,0.0,0.0,1.0,22.0,34.0,51.0,13.0,3.0,20.0,1.5,2.3,0.6,0.1,0.9,0.636,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matisse Thybulle,2019.0,2023.0,5.0,0.0,0.0,1.0,332.0,1586.0,658.0,360.0,509.0,270.0,4.8,2.0,1.1,1.5,0.8,0.435,0.338,0.679,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
MarJon Beauchamp,2022.0,2023.0,2.0,0.0,0.0,1.0,100.0,477.0,214.0,66.0,34.0,14.0,4.8,2.1,0.7,0.3,0.1,0.433,0.355,0.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Conley,2007.0,2023.0,17.0,0.0,0.0,1.0,1101.0,15888.0,3272.0,6306.0,1524.0,228.0,14.4,3.0,5.7,1.4,0.2,0.439,0.387,0.823,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Julius Randle,2014.0,2023.0,10.0,0.0,0.0,1.0,641.0,12229.0,6005.0,2387.0,439.0,268.0,19.1,9.4,3.7,0.7,0.4,0.47,0.333,0.748,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
Wenyen Gabriel,2019.0,2023.0,5.0,0.0,0.0,1.0,150.0,665.0,514.0,72.0,53.0,63.0,4.4,3.4,0.5,0.4,0.4,0.524,0.311,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leaky Black,2023.0,2023.0,1.0,0.0,0.0,1.0,26.0,69.0,48.0,24.0,8.0,11.0,2.7,1.8,0.9,0.3,0.4,0.481,0.45,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred VanVleet,2016.0,2023.0,8.0,0.0,0.0,1.0,490.0,7360.0,1663.0,2788.0,663.0,228.0,15.0,3.4,5.7,1.4,0.5,0.404,0.375,0.868,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jay Huff,2021.0,2023.0,3.0,0.0,0.0,1.0,31.0,74.0,36.0,13.0,6.0,8.0,2.4,1.2,0.4,0.2,0.3,0.558,0.391,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caris LeVert,2016.0,2023.0,8.0,0.0,0.0,1.0,460.0,6498.0,1778.0,1890.0,491.0,165.0,14.1,3.9,4.1,1.1,0.4,0.434,0.341,0.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al Horford,2007.0,2023.0,17.0,0.0,0.0,1.0,1078.0,14167.0,8575.0,3501.0,830.0,1249.0,13.1,8.0,3.2,0.8,1.2,0.513,0.379,0.76,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0
Evan Mobley,2021.0,2023.0,3.0,0.0,0.0,1.0,198.0,3096.0,1749.0,558.0,161.0,306.0,15.6,8.8,2.8,0.8,1.5,0.544,0.265,0.681,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Harry Giles III,2018.0,2023.0,6.0,0.0,0.0,1.0,165.0,888.0,573.0,180.0,63.0,56.0,5.4,3.5,1.1,0.4,0.3,0.508,0.244,0.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JD Davison,2022.0,2023.0,2.0,0.0,0.0,1.0,20.0,35.0,19.0,21.0,3.0,3.0,1.8,1.0,1.0,0.2,0.2,0.419,0.357,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mouhamed Gueye,2023.0,2023.0,1.0,0.0,0.0,1.0,6.0,24.0,22.0,4.0,5.0,4.0,4.0,3.7,0.7,0.8,0.7,0.348,0.333,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Toscano-Anderson,2019.0,2023.0,5.0,0.0,0.0,1.0,202.0,830.0,601.0,372.0,119.0,59.0,4.1,3.0,1.8,0.6,0.3,0.502,0.329,0.646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Harris,2014.0,2023.0,10.0,0.0,0.0,1.0,504.0,5185.0,1521.0,790.0,241.0,95.0,10.3,3.0,1.6,0.5,0.2,0.479,0.436,0.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Livers,2021.0,2023.0,3.0,0.0,0.0,1.0,94.0,581.0,248.0,87.0,54.0,40.0,6.2,2.6,0.9,0.6,0.4,0.407,0.358,0.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dyson Daniels,2022.0,2023.0,2.0,0.0,0.0,1.0,120.0,581.0,424.0,298.0,128.0,36.0,4.8,3.5,2.5,1.1,0.3,0.435,0.312,0.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelly Olynyk,2013.0,2023.0,11.0,0.0,0.0,1.0,756.0,7755.0,3918.0,1847.0,599.0,351.0,10.3,5.2,2.4,0.8,0.5,0.485,0.369,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Williams,1997.0,2002.0,6.0,0.0,1.0,0.0,18.0,41.0,18.0,3.0,8.0,3.0,2.3,1.0,0.2,0.4,0.2,0.298,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amir Coffey,2019.0,2023.0,5.0,0.0,0.0,1.0,251.0,1452.0,458.0,289.0,101.0,36.0,5.8,1.8,1.2,0.4,0.1,0.447,0.373,0.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Holiday,2012.0,2023.0,12.0,0.0,0.0,1.0,680.0,5444.0,1826.0,968.0,614.0,283.0,8.0,2.7,1.4,0.9,0.4,0.4,0.365,0.817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Gordon,2014.0,2023.0,10.0,0.0,0.0,1.0,669.0,9009.0,4227.0,1775.0,499.0,431.0,13.5,6.3,2.7,0.7,0.6,0.481,0.323,0.683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Strawther,2023.0,2023.0,1.0,0.0,0.0,1.0,50.0,227.0,61.0,47.0,17.0,7.0,4.5,1.2,0.9,0.3,0.1,0.369,0.297,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keldon Johnson,2019.0,2023.0,5.0,0.0,0.0,1.0,293.0,4782.0,1621.0,672.0,209.0,71.0,16.3,5.5,2.3,0.7,0.2,0.465,0.358,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jontay Porter,2020.0,2023.0,4.0,0.0,0.0,1.0,37.0,137.0,96.0,61.0,23.0,21.0,3.7,2.6,1.6,0.6,0.6,0.403,0.338,0.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack White,2022.0,2023.0,2.0,0.0,0.0,1.0,21.0,27.0,29.0,5.0,7.0,3.0,1.3,1.4,0.2,0.3,0.1,0.286,0.263,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tosan Evbuomwan,2023.0,2023.0,1.0,0.0,0.0,1.0,17.0,101.0,60.0,16.0,6.0,5.0,5.9,3.5,0.9,0.4,0.3,0.507,0.375,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Gordon,2008.0,2023.0,16.0,0.0,0.0,1.0,886.0,13868.0,2067.0,2443.0,750.0,313.0,15.7,2.3,2.8,0.8,0.4,0.43,0.371,0.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haywood Highsmith,2018.0,2023.0,6.0,0.0,0.0,1.0,144.0,693.0,429.0,121.0,92.0,50.0,4.8,3.0,0.8,0.6,0.3,0.443,0.368,0.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timmy Allen,2023.0,2023.0,1.0,0.0,0.0,1.0,5.0,13.0,17.0,5.0,4.0,0.0,2.6,3.4,1.0,0.8,0.0,0.261,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Tyson,2023.0,2023.0,1.0,0.0,0.0,1.0,18.0,20.0,9.0,2.0,1.0,0.0,1.1,0.5,0.1,0.1,0.0,0.4,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Wiseman,2020.0,2023.0,4.0,0.0,0.0,1.0,147.0,1344.0,829.0,110.0,30.0,102.0,9.1,5.6,0.7,0.2,0.7,0.56,0.267,0.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka Samanic,2019.0,2023.0,5.0,0.0,0.0,1.0,86.0,384.0,210.0,55.0,19.0,19.0,4.5,2.4,0.6,0.2,0.2,0.411,0.247,0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donovan Mitchell,2017.0,2023.0,7.0,0.0,0.0,1.0,468.0,11619.0,2002.0,2176.0,645.0,156.0,24.8,4.3,4.6,1.4,0.3,0.45,0.366,0.843,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
Terry Rozier,2015.0,2023.0,9.0,0.0,0.0,1.0,601.0,8573.0,2372.0,2170.0,577.0,150.0,14.3,3.9,3.6,1.0,0.2,0.42,0.367,0.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cory Joseph,2011.0,2023.0,13.0,0.0,0.0,1.0,816.0,5651.0,2020.0,2445.0,600.0,179.0,6.9,2.5,3.0,0.7,0.2,0.441,0.349,0.786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
