FULL_NAME,DRAFT_YEAR,RET_YEAR,SP,OLDHEAD,MIDDLE,MODERN,GP,PTS,REB,AST,STL,BLK,PPG,RPG,APG,SPG,BPG,FG_PCT,FG3_PCT,FT_PCT,RINGS,FMVP,MVP,ALL_NBA,ALL_STAR,ALL_DEF,ROTY,DPOY,HOF
George Glamack,1948,1948,1,1,0,0,11,102,,19,0,0,9.3,0.0,1.7,0.0,0.0,0.248,0.0,0.764,0,0,0,0,0,0,0,0,0
Dell Curry,1986,2001,16,0,1,0,1083,12670,2617.0,1909,985,238,11.7,2.4,1.8,0.9,0.2,0.457,0.402,0.843,0,0,0,0,0,0,0,0,0
Alexander Rosenberg,1946,1946,1,1,0,0,51,150,,27,0,0,2.9,0.0,0.5,0.0,0.0,0.209,0.0,0.612,1,0,0,0,0,0,0,0,0
Jim Springer,1948,1948,1,1,0,0,2,1,,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0
Mike Harris,2007,2013,7,0,0,1,54,183,116.0,12,27,12,3.4,2.1,0.2,0.5,0.2,0.464,0.0,0.782,0,0,0,0,0,0,0,0,0
Ron Livingstone,1949,1950,2,1,0,0,117,732,297.0,217,0,0,6.3,2.5,1.9,0.0,0.0,0.286,0.0,0.692,0,0,0,0,0,0,0,0,0
Gerry Calabrese,1950,1951,2,1,0,0,104,492,149.0,148,0,0,4.7,1.4,1.4,0.0,0.0,0.348,0.0,0.702,0,0,0,0,0,0,0,0,0
Jermaine Taylor,2009,2010,2,0,0,1,65,351,108.0,48,24,8,5.4,1.7,0.7,0.4,0.1,0.441,0.284,0.73,0,0,0,0,0,0,0,0,0
Rod Higgins,1982,1994,13,0,1,0,779,7011,2819.0,1254,485,359,9.0,3.6,1.6,0.6,0.5,0.465,0.342,0.808,0,0,0,0,0,0,0,0,0
Ira Bowman,1999,2001,3,0,1,0,17,15,5.0,9,3,0,0.9,0.3,0.5,0.2,0.0,0.636,0.0,0.5,0,0,0,0,0,0,0,0,0
Michael Redd,2000,2011,12,0,0,1,629,11972,2411.0,1338,579,66,19.0,3.8,2.1,0.9,0.1,0.447,0.38,0.838,0,0,0,1,1,0,0,0,0
Frido Frey,1946,1946,1,1,0,0,23,88,,14,0,0,3.8,0.0,0.6,0.0,0.0,0.289,0.0,0.571,0,0,0,0,0,0,0,0,0
Devyn Marble,2014,2015,2,0,0,1,44,97,69.0,29,22,3,2.2,1.6,0.7,0.5,0.1,0.304,0.222,0.375,0,0,0,0,0,0,0,0,0
Stephon Marbury,1996,2008,13,0,1,0,846,16297,2516.0,6471,1022,121,19.3,3.0,7.6,1.2,0.1,0.433,0.325,0.784,0,0,0,2,2,0,0,0,0
Daequan Cook,2007,2012,6,0,0,1,328,2114,703.0,243,120,48,6.4,2.1,0.7,0.4,0.1,0.369,0.359,0.812,0,0,0,0,0,0,0,0,0
Ersan Ilyasova,2006,2020,15,0,0,1,825,8364,4661.0,908,560,293,10.1,5.6,1.1,0.7,0.4,0.443,0.367,0.777,0,0,0,0,0,0,0,0,0
Dick Rosenthal,1954,1956,3,1,0,0,85,575,352.0,170,0,0,6.8,4.1,2.0,0.0,0.0,0.362,0.0,0.702,0,0,0,0,0,0,0,0,0
Dexter Shouse,1989,1989,1,0,1,0,3,0,0.0,2,1,1,0.0,0.0,0.7,0.3,0.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Pau Gasol,2001,2018,18,0,0,1,1226,20894,11305.0,3925,606,1941,17.0,9.2,3.2,0.5,1.6,0.507,0.368,0.753,2,0,0,4,6,0,1,0,1
Robert Archibald,2002,2003,2,0,0,1,44,51,69.0,16,14,6,1.2,1.6,0.4,0.3,0.1,0.283,0.0,0.429,0,0,0,0,0,0,0,0,0
Edwin Kachan,1948,1948,1,1,0,0,52,112,,37,0,0,2.2,0.0,0.7,0.0,0.0,0.268,0.0,0.643,1,0,0,0,0,0,0,0,0
Darren Collison,2009,2021,13,0,0,1,711,8861,1889.0,3545,821,106,12.5,2.7,5.0,1.2,0.1,0.471,0.394,0.853,0,0,0,0,0,0,0,0,0
Kevin Pritchard,1990,1995,6,0,1,0,94,340,90.0,152,37,13,3.6,1.0,1.6,0.4,0.1,0.399,0.186,0.79,0,0,0,0,0,0,0,0,0
Jalen Jones,2017,2018,2,0,0,1,32,155,72.0,11,14,3,4.8,2.2,0.3,0.4,0.1,0.4,0.37,0.674,0,0,0,0,0,0,0,0,0
Dave Henderson,1987,1987,1,0,1,0,22,126,35.0,34,12,5,5.7,1.6,1.5,0.5,0.2,0.405,0.0,0.681,0,0,0,0,0,0,0,0,0
Bob Riley,1970,1970,1,1,0,0,7,13,12.0,1,0,0,1.9,1.7,0.1,0.0,0.0,0.444,0.0,0.556,0,0,0,0,0,0,0,0,0
Bob Knight,1954,1954,1,1,0,0,2,7,1.0,8,0,0,3.5,0.5,4.0,0.0,0.0,0.429,0.0,1.0,0,0,0,0,0,0,0,0,0
Bob Quick,1968,1971,4,1,0,0,136,822,381.0,93,0,0,6.0,2.8,0.7,0.0,0.0,0.452,0.0,0.738,0,0,0,0,0,0,0,0,0
Damien Wilkins,2004,2017,14,0,0,1,582,3604,1362.0,796,431,130,6.2,2.3,1.4,0.7,0.2,0.426,0.327,0.783,0,0,0,0,0,0,0,0,0
Mark Bryant,1988,2002,15,0,1,0,797,4313,2992.0,491,330,195,5.4,3.8,0.6,0.4,0.2,0.5,0.083,0.697,0,0,0,0,0,0,0,0,0
Tyler Zeller,2012,2019,8,0,0,1,414,2873,1820.0,367,104,241,6.9,4.4,0.9,0.3,0.6,0.508,0.286,0.764,0,0,0,0,0,0,0,0,0
Ralph Wells,1962,1962,1,1,0,0,3,2,6.0,7,0,0,0.7,2.0,2.3,0.0,0.0,0.143,0.0,0.0,0,0,0,0,0,0,0,0,0
Claude Overton,1952,1952,1,1,0,0,15,58,25.0,15,0,0,3.9,1.7,1.0,0.0,0.0,0.253,0.0,0.667,0,0,0,0,0,0,0,0,0
Leo Mogus,1946,1950,5,1,0,0,231,1975,102.0,319,0,0,8.5,0.4,1.4,0.0,0.0,0.332,0.0,0.716,0,0,0,0,0,0,0,0,0
Cal Christensen,1950,1954,5,1,0,0,291,1507,1587.0,460,0,0,5.2,5.5,1.6,0.0,0.0,0.33,0.0,0.606,0,0,0,0,0,0,0,0,0
Wil Jones,1976,1977,2,1,0,0,159,1578,938.0,305,0,0,9.9,5.9,1.9,0.0,0.0,0.433,0.0,0.731,0,0,0,0,0,0,0,0,0
Derrek Dickey,1973,1977,5,1,0,0,321,1962,1575.0,346,0,0,6.1,4.9,1.1,0.0,0.0,0.47,0.0,0.745,1,0,0,0,0,0,0,0,0
Ken Corley,1946,1946,1,1,0,0,3,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Zaza Pachulia,2003,2018,16,0,0,1,1098,7414,6315.0,1433,768,378,6.8,5.8,1.3,0.7,0.3,0.469,0.0,0.751,2,0,0,0,0,0,0,0,0
Horacio Llamas,1996,1997,2,0,1,0,28,58,36.0,5,11,8,2.1,1.3,0.2,0.4,0.3,0.469,0.333,0.611,0,0,0,0,0,0,0,0,0
Kannard Johnson,1987,1987,1,0,1,0,4,2,0.0,0,1,0,0.5,0.0,0.0,0.2,0.0,0.333,0.0,0.0,0,0,0,0,0,0,0,0,0
Lee Nailon,2000,2005,6,0,0,1,306,2622,936.0,298,133,53,8.6,3.1,1.0,0.4,0.2,0.474,0.111,0.786,0,0,0,0,0,0,0,0,0
Chuck Cooper,1950,1955,6,1,0,0,409,2725,2431.0,734,0,0,6.7,5.9,1.8,0.0,0.0,0.339,0.0,0.743,0,0,0,0,0,0,0,0,0
Samuel Williams,1981,1984,4,0,1,0,257,1628,1146.0,156,210,297,6.3,4.5,0.6,0.8,1.2,0.5,0.0,0.653,0,0,0,0,0,0,0,0,0
Chad Gallagher,1993,1993,1,0,1,0,2,6,0.0,0,0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Rob Rensberger,1946,1946,1,1,0,0,3,0,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Marcus Vinicius,2006,2007,2,0,0,1,26,50,19.0,7,3,2,1.9,0.7,0.3,0.1,0.1,0.457,0.421,0.556,0,0,0,0,0,0,0,0,0
Gino Sovran,1946,1946,1,1,0,0,6,11,,1,0,0,1.8,0.0,0.2,0.0,0.0,0.333,0.0,0.5,0,0,0,0,0,0,0,0,0
Kevin Willis,1984,2006,23,0,1,0,1424,17253,11901.0,1328,958,751,12.1,8.4,0.9,0.7,0.5,0.487,0.211,0.713,1,0,0,1,1,0,0,0,0
Rich Johnson,1968,1970,3,1,0,0,97,457,265.0,39,0,0,4.7,2.7,0.4,0.0,0.0,0.452,0.0,0.613,1,0,0,0,0,0,0,0,0
Lorenzo Brown,2013,2018,6,0,0,1,103,293,151.0,183,61,15,2.8,1.5,1.8,0.6,0.1,0.364,0.17,0.707,0,0,0,0,0,0,0,0,0
Hassan Adams,2006,2008,3,0,0,1,73,185,84.0,14,18,5,2.5,1.2,0.2,0.2,0.1,0.534,0.0,0.643,0,0,0,0,0,0,0,0,0
Jim McIlvaine,1994,2000,7,0,1,0,401,1072,1243.0,105,136,691,2.7,3.1,0.3,0.3,1.7,0.446,0.1,0.551,0,0,0,0,0,0,0,0,0
Britton Johnsen,2003,2004,2,0,0,1,26,54,55.0,16,8,1,2.1,2.1,0.6,0.3,0.0,0.284,0.062,0.438,0,0,0,0,0,0,0,0,0
Moses Malone,1976,1994,19,1,0,0,1329,27409,16212.0,1796,0,0,20.6,12.2,1.4,0.0,0.0,0.491,0.0,0.769,1,1,3,8,12,2,0,0,1
Nick Fazekas,2007,2007,1,0,0,1,26,107,89.0,11,8,11,4.1,3.4,0.4,0.3,0.4,0.561,0.0,0.682,0,0,0,0,0,0,0,0,0
Ade Murkey,2021,2021,1,0,0,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Carl Shaeffer,1949,1950,2,1,0,0,53,165,10.0,46,0,0,3.1,0.2,0.9,0.0,0.0,0.357,0.0,0.583,0,0,0,0,0,0,0,0,0
Howie Dallmar,1946,1948,3,1,0,0,146,1408,,340,0,0,9.6,0.0,2.3,0.0,0.0,0.283,0.0,0.698,1,0,0,1,0,0,0,0,0
Tom Sewell,1984,1984,1,0,1,0,21,20,4.0,6,3,1,1.0,0.2,0.3,0.1,0.0,0.25,0.0,0.5,0,0,0,0,0,0,0,0,0
Billy Cunningham,1965,1975,11,1,0,0,654,13626,6638.0,2625,0,0,20.8,10.1,4.0,0.0,0.0,0.446,0.0,0.72,1,0,0,4,4,0,0,0,1
Tracy McGrady,1997,2011,15,0,1,0,938,18381,5276.0,4161,1136,807,19.6,5.6,4.4,1.2,0.9,0.435,0.338,0.746,0,0,0,7,7,0,0,0,1
Frank Williams,2002,2004,3,0,0,1,86,253,77.0,166,34,11,2.9,0.9,1.9,0.4,0.1,0.352,0.3,0.833,0,0,0,0,0,0,0,0,0
Anthony Bonner,1990,1995,6,0,1,0,318,2199,1726.0,442,346,84,6.9,5.4,1.4,1.1,0.3,0.468,0.125,0.59,0,0,0,0,0,0,0,0,0
Lance Thomas,2011,2019,9,0,0,1,399,2050,1021.0,266,148,55,5.1,2.6,0.7,0.4,0.1,0.416,0.381,0.799,0,0,0,0,0,0,0,0,0
Mike Gibson,1983,1985,3,0,1,0,64,101,106.0,14,13,11,1.6,1.7,0.2,0.2,0.2,0.387,0.0,0.679,0,0,0,0,0,0,0,0,0
Andre Turner,1986,1991,6,0,1,0,170,767,263.0,535,137,3,4.5,1.5,3.1,0.8,0.0,0.422,0.237,0.764,0,0,0,0,0,0,0,0,0
Butch Van Breda Kolff,1946,1949,4,1,0,0,175,826,,256,0,0,4.7,0.0,1.5,0.0,0.0,0.305,0.0,0.669,0,0,0,0,0,0,0,0,0
Andres Guibert,1993,1994,2,0,1,0,22,60,61.0,12,8,2,2.7,2.8,0.5,0.4,0.1,0.328,0.0,0.64,0,0,0,0,0,0,0,0,0
Matt Thomas,2019,2021,3,0,0,1,126,502,155.0,61,22,4,4.0,1.2,0.5,0.2,0.0,0.433,0.404,0.804,0,0,0,0,0,0,0,0,0
Ron Mercer,1997,2004,8,0,1,0,432,5892,1342.0,921,456,113,13.6,3.1,2.1,1.1,0.3,0.429,0.25,0.808,0,0,0,0,0,0,0,0,0
Carsen Edwards,2019,2021,3,0,0,1,72,267,79.0,52,21,5,3.7,1.1,0.7,0.3,0.1,0.364,0.297,0.758,0,0,0,0,0,0,0,0,0
Art Collins,1980,1980,1,0,1,0,29,94,41.0,25,11,1,3.2,1.4,0.9,0.4,0.0,0.354,0.0,0.667,0,0,0,0,0,0,0,0,0
Eric Paschall,2019,2021,3,0,0,1,158,1552,509.0,214,53,25,9.8,3.2,1.4,0.3,0.2,0.494,0.326,0.758,0,0,0,0,0,0,0,0,0
Buddy Jeannette,1947,1949,3,1,0,0,139,997,,287,0,0,7.2,0.0,2.1,0.0,0.0,0.341,0.0,0.781,1,0,0,1,0,0,0,0,1
John Trapp,1968,1972,5,1,0,0,279,2066,1248.0,283,0,0,7.4,4.5,1.0,0.0,0.0,0.42,0.0,0.725,1,0,0,0,0,0,0,0,0
Mario Elie,1990,2000,11,0,1,0,732,6265,2017.0,1875,671,129,8.6,2.8,2.6,0.9,0.2,0.473,0.365,0.854,3,0,0,0,0,0,0,0,0
Eddy Curry,2001,2012,12,0,0,1,527,6820,2725.0,287,155,384,12.9,5.2,0.5,0.3,0.7,0.545,1.0,0.642,1,0,0,0,0,0,0,0,0
Eric Anderson,1992,1993,2,0,1,0,27,42,31.0,5,3,2,1.6,1.1,0.2,0.1,0.1,0.343,1.0,0.593,0,0,0,0,0,0,0,0,0
John Hargis,1949,1950,2,1,0,0,74,710,30.0,111,0,0,9.6,0.4,1.5,0.0,0.0,0.403,0.0,0.711,0,0,0,0,0,0,0,0,0
Les Jepsen,1990,1991,2,0,1,0,52,53,67.0,2,2,8,1.0,1.3,0.0,0.0,0.2,0.333,0.0,0.65,0,0,0,0,0,0,0,0,0
Justin Anderson,2015,2021,7,0,0,1,242,1284,621.0,184,105,80,5.3,2.6,0.8,0.4,0.3,0.41,0.292,0.775,0,0,0,0,0,0,0,0,0
Wilfred Goodwin,1946,1947,2,1,0,0,79,347,,22,0,0,4.4,0.0,0.3,0.0,0.0,0.266,0.0,0.775,0,0,0,0,0,0,0,0,0
Jerome Allen,1995,1996,2,0,1,0,117,336,123.0,201,52,9,2.9,1.1,1.7,0.4,0.1,0.35,0.317,0.63,0,0,0,0,0,0,0,0,0
Corny Thompson,1982,1982,1,0,1,0,44,122,120.0,34,12,7,2.8,2.7,0.8,0.3,0.2,0.314,0.0,0.783,0,0,0,0,0,0,0,0,0
Nate Blackwell,1987,1987,1,0,1,0,10,37,6.0,18,3,0,3.7,0.6,1.8,0.3,0.0,0.366,0.182,0.833,0,0,0,0,0,0,0,0,0
Jimmer Fredette,2011,2018,8,0,0,1,241,1438,243.0,331,94,11,6.0,1.0,1.4,0.4,0.0,0.409,0.372,0.879,0,0,0,0,0,0,0,0,0
Bob Hansen,1983,1991,9,0,1,0,575,3952,1282.0,947,359,50,6.9,2.2,1.6,0.6,0.1,0.468,0.323,0.662,1,0,0,0,0,0,0,0,0
Tony Battie,1997,2011,15,0,1,0,837,5082,4287.0,522,420,713,6.1,5.1,0.6,0.5,0.9,0.488,0.162,0.69,0,0,0,0,0,0,0,0,0
Josh Hall,2020,2020,1,0,0,1,21,86,59.0,28,4,1,4.1,2.8,1.3,0.2,0.0,0.303,0.108,0.5,0,0,0,0,0,0,0,0,0
Bob Harrison,1949,1957,9,1,0,0,615,4418,1358.0,1672,0,0,7.2,2.2,2.7,0.0,0.0,0.352,0.0,0.693,3,0,0,0,1,0,0,0,0
Robert Hite,2006,2006,1,0,0,1,12,51,16.0,8,3,2,4.2,1.3,0.7,0.2,0.2,0.317,0.217,0.667,0,0,0,0,0,0,0,0,0
Ray McCallum,2013,2015,3,0,0,1,154,920,306.0,368,79,27,6.0,2.0,2.4,0.5,0.2,0.408,0.335,0.711,0,0,0,0,0,0,0,0,0
Xavier Henry,2010,2014,5,0,0,1,185,1050,351.0,120,100,23,5.7,1.9,0.6,0.5,0.1,0.406,0.325,0.635,0,0,0,0,0,0,0,0,0
Ken Johnson,2002,2002,1,0,0,1,16,32,32.0,0,1,12,2.0,2.0,0.0,0.1,0.8,0.405,0.0,0.333,0,0,0,0,0,0,0,0,0
Tom Marshall,1954,1958,5,1,0,0,168,952,492.0,188,0,0,5.7,2.9,1.1,0.0,0.0,0.388,0.0,0.709,0,0,0,0,0,0,0,0,0
Josh Grant,1993,1993,1,0,1,0,53,157,89.0,24,18,8,3.0,1.7,0.5,0.3,0.2,0.404,0.279,0.759,0,0,0,0,0,0,0,0,0
Bruno Sundov,1998,2004,7,0,1,0,102,173,107.0,18,15,14,1.7,1.0,0.2,0.1,0.1,0.356,0.208,0.526,0,0,0,0,0,0,0,0,0
Nick Calathes,2013,2014,2,0,0,1,129,590,243.0,353,129,13,4.6,1.9,2.7,1.0,0.1,0.441,0.288,0.581,0,0,0,0,0,0,0,0,0
Brook Steppe,1982,1988,7,0,1,0,238,1297,345.0,280,105,17,5.4,1.4,1.2,0.4,0.1,0.469,0.31,0.82,0,0,0,0,0,0,0,0,0
Steve Alford,1987,1990,4,0,1,0,169,744,144.0,176,85,10,4.4,0.9,1.0,0.5,0.1,0.459,0.324,0.87,0,0,0,0,0,0,0,0,0
Herm Fuetsch,1947,1947,1,1,0,0,42,109,,17,0,0,2.6,0.0,0.4,0.0,0.0,0.3,0.0,0.625,1,0,0,0,0,0,0,0,0
Alex Stepheson,2015,2015,1,0,0,1,8,22,28.0,2,1,5,2.8,3.5,0.2,0.1,0.6,0.333,0.0,0.333,0,0,0,0,0,0,0,0,0
Steve Burtt,1984,1992,9,0,1,0,101,584,92.0,123,49,13,5.8,0.9,1.2,0.5,0.1,0.426,0.143,0.695,0,0,0,0,0,0,0,0,0
Mario Kasun,2004,2005,2,0,0,1,73,198,188.0,11,10,16,2.7,2.6,0.2,0.1,0.2,0.467,0.0,0.636,0,0,0,0,0,0,0,0,0
Gil McGregor,1971,1971,1,1,0,0,42,171,148.0,18,0,0,4.1,3.5,0.4,0.0,0.0,0.363,0.0,0.696,0,0,0,0,0,0,0,0,0
Frank Oleynick,1975,1976,2,1,0,0,102,508,90.0,113,0,0,5.0,0.9,1.1,0.0,0.0,0.386,0.0,0.708,0,0,0,0,0,0,0,0,0
Tom Thacker,1963,1967,5,1,0,0,218,721,522.0,222,0,0,3.3,2.4,1.0,0.0,0.0,0.371,0.0,0.482,1,0,0,0,0,0,0,0,0
Mookie Blaylock,1989,2001,13,0,1,0,889,11962,3659.0,5972,2075,300,13.5,4.1,6.7,2.3,0.3,0.409,0.336,0.736,0,0,0,0,1,6,0,0,0
Ryan Humphrey,2002,2004,3,0,0,1,85,197,189.0,18,20,19,2.3,2.2,0.2,0.2,0.2,0.344,0.0,0.539,0,0,0,0,0,0,0,0,0
Hubert Davis,1992,2003,12,0,1,0,685,5583,1045.0,1172,297,44,8.2,1.5,1.7,0.4,0.1,0.458,0.441,0.837,0,0,0,0,0,0,0,0,0
Craig Shelton,1980,1981,2,0,1,0,59,240,141.0,27,19,5,4.1,2.4,0.5,0.3,0.1,0.453,0.0,0.6,0,0,0,0,0,0,0,0,0
Duane Washington,1987,1992,6,0,1,0,19,54,24.0,39,13,0,2.8,1.3,2.1,0.7,0.0,0.383,0.5,0.8,0,0,0,0,0,0,0,0,0
Quinndary Weatherspoon,2019,2021,3,0,0,1,42,88,32.0,24,12,4,2.1,0.8,0.6,0.3,0.1,0.452,0.188,0.826,0,0,0,0,0,0,0,0,0
Steve Mix,1969,1982,14,1,0,0,787,8355,4159.0,1393,0,0,10.6,5.3,1.8,0.0,0.0,0.498,0.0,0.803,0,0,0,0,1,0,0,0,0
John Lambert,1975,1981,7,1,0,0,446,1688,1493.0,248,0,0,3.8,3.3,0.6,0.0,0.0,0.428,0.0,0.693,0,0,0,0,0,0,0,0,0
Zhaire Smith,2018,2019,2,0,0,1,13,48,15.0,12,5,2,3.7,1.2,0.9,0.4,0.2,0.378,0.316,0.667,0,0,0,0,0,0,0,0,0
Devin Ebanks,2010,2012,3,0,0,1,63,224,122.0,24,18,12,3.6,1.9,0.4,0.3,0.2,0.385,0.222,0.722,0,0,0,0,0,0,0,0,0
Horace Grant,1987,2003,17,0,1,0,1165,12996,9443.0,2575,1143,1136,11.2,8.1,2.2,1.0,1.0,0.509,0.063,0.692,4,0,0,0,1,4,0,0,0
Mel Peterson,1963,1963,1,1,0,0,2,2,1.0,0,0,0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Ed Peterson,1949,1950,2,1,0,0,115,804,288.0,99,0,0,7.0,2.5,0.9,0.0,0.0,0.384,0.0,0.627,0,0,0,0,0,0,0,0,0
John Abramovic,1946,1947,2,1,0,0,56,533,,37,0,0,9.5,0.0,0.7,0.0,0.0,0.237,0.0,0.686,0,0,0,0,0,0,0,0,0
Terence Davis,2019,2022,4,0,0,1,227,1818,624.0,305,151,51,8.0,2.7,1.3,0.7,0.2,0.434,0.366,0.826,0,0,0,0,0,0,0,0,0
Guerschon Yabusele,2017,2018,2,0,0,1,74,173,105.0,31,12,12,2.3,1.4,0.4,0.2,0.2,0.442,0.323,0.682,0,0,0,0,0,0,0,0,0
Tim Kempton,1986,1997,12,0,1,0,280,1259,795.0,307,121,44,4.5,2.8,1.1,0.4,0.2,0.481,0.0,0.677,0,0,0,0,0,0,0,0,0
Jonah Bolden,2018,2019,2,0,0,1,51,217,174.0,40,20,41,4.3,3.4,0.8,0.4,0.8,0.486,0.34,0.484,0,0,0,0,0,0,0,0,0
Vince Boryla,1949,1953,5,1,0,0,285,3187,831.0,610,0,0,11.2,2.9,2.1,0.0,0.0,0.371,0.0,0.816,0,0,0,0,1,0,0,0,0
Clay Johnson,1981,1983,3,0,1,0,80,224,93.0,45,33,9,2.8,1.2,0.6,0.4,0.1,0.41,0.333,0.724,1,0,0,0,0,0,0,0,0
Keith Booth,1997,1998,2,0,1,0,45,130,97.0,39,22,11,2.9,2.2,0.9,0.5,0.2,0.325,0.091,0.562,0,0,0,0,0,0,0,0,0
Roko Ukic,2008,2009,2,0,0,1,85,341,78.0,165,31,2,4.0,0.9,1.9,0.4,0.0,0.387,0.189,0.746,0,0,0,0,0,0,0,0,0
John Hummer,1970,1975,6,1,0,0,327,2248,1733.0,543,0,0,6.9,5.3,1.7,0.0,0.0,0.438,0.0,0.524,0,0,0,0,0,0,0,0,0
Torraye Braggs,2003,2004,2,0,0,1,22,46,51.0,7,4,2,2.1,2.3,0.3,0.2,0.1,0.475,0.0,0.667,0,0,0,0,0,0,0,0,0
Clyde Drexler,1983,1997,15,0,1,0,1086,22195,6677.0,6125,2207,719,20.4,6.1,5.6,2.0,0.7,0.472,0.318,0.788,1,0,0,5,10,0,0,0,1
Paul 'The Bear' Hoffman,1947,1954,8,1,0,0,317,3234,1129.0,911,0,0,10.2,3.6,2.9,0.0,0.0,0.34,0.0,0.676,1,0,0,0,0,0,0,0,0
Udonis Haslem,2003,2022,20,0,0,1,879,6586,5791.0,733,424,252,7.5,6.6,0.8,0.5,0.3,0.489,0.127,0.756,3,0,0,0,0,0,0,0,0
Jermareo Davidson,2007,2008,2,0,0,1,52,162,96.0,14,9,18,3.1,1.8,0.3,0.2,0.3,0.425,0.0,0.578,0,0,0,0,0,0,0,0,0
Makhtar N'diaye,1998,1998,1,0,1,0,4,5,5.0,1,0,1,1.2,1.2,0.2,0.0,0.2,0.25,0.0,0.75,0,0,0,0,0,0,0,0,0
Taurean Green,2007,2007,1,0,0,1,17,27,10.0,11,2,0,1.6,0.6,0.6,0.1,0.0,0.28,0.182,0.917,0,0,0,0,0,0,0,0,0
Rickey Green,1977,1991,15,1,0,0,946,8870,1819.0,5221,0,0,9.4,1.9,5.5,0.0,0.0,0.469,0.0,0.807,0,0,0,0,1,0,0,0,0
Don Barksdale,1951,1954,4,1,0,0,262,2895,2088.0,549,0,0,11.0,8.0,2.1,0.0,0.0,0.37,0.0,0.66,0,0,0,0,1,0,0,0,0
Pete Cross,1970,1972,3,1,0,0,182,1057,1519.0,187,0,0,5.8,8.3,1.0,0.0,0.0,0.431,0.0,0.695,0,0,0,0,0,0,0,0,0
Edmond Sumner,2017,2022,6,0,0,1,161,997,244.0,182,91,34,6.2,1.5,1.1,0.6,0.2,0.47,0.341,0.811,0,0,0,0,0,0,0,0,0
Tony Snell,2013,2021,9,0,0,1,601,3672,1371.0,669,266,138,6.1,2.3,1.1,0.4,0.2,0.431,0.394,0.846,0,0,0,0,0,0,0,0,0
Mel Nowell,1962,1962,1,1,0,0,39,232,67.0,84,0,0,5.9,1.7,2.2,0.0,0.0,0.388,0.0,0.727,0,0,0,0,0,0,0,0,0
Gary Trent,1995,2003,9,0,1,0,506,4366,2276.0,504,223,174,8.6,4.5,1.0,0.4,0.3,0.501,0.08,0.643,0,0,0,0,0,0,0,0,0
Fennis Dembo,1988,1988,1,0,1,0,31,36,23.0,5,1,0,1.2,0.7,0.2,0.0,0.0,0.333,0.0,0.8,1,0,0,0,0,0,0,0,0
Nico Mannion,2020,2020,1,0,0,1,30,123,46.0,70,16,1,4.1,1.5,2.3,0.5,0.0,0.342,0.367,0.821,0,0,0,0,0,0,0,0,0
George Sobek,1949,1949,1,1,0,0,60,346,,95,0,0,5.8,0.0,1.6,0.0,0.0,0.378,0.0,0.761,0,0,0,0,0,0,0,0,0
Duane Causwell,1990,2000,11,0,1,0,541,2648,2273.0,243,220,767,4.9,4.2,0.4,0.4,1.4,0.507,0.286,0.618,0,0,0,0,0,0,0,0,0
Adam Morrison,2006,2009,4,0,0,1,161,1200,342.0,222,40,12,7.5,2.1,1.4,0.2,0.1,0.373,0.331,0.71,2,0,0,0,0,0,0,0,0
John Block,1966,1975,10,1,0,0,597,7106,3965.0,805,0,0,11.9,6.6,1.3,0.0,0.0,0.433,0.0,0.778,0,0,0,0,1,0,0,0,0
Jaylen Morris,2017,2021,5,0,0,1,13,40,23.0,13,4,1,3.1,1.8,1.0,0.3,0.1,0.354,0.2,0.5,0,0,0,0,0,0,0,0,0
Sam Mack,1992,2001,10,0,1,0,259,2011,533.0,336,164,37,7.8,2.1,1.3,0.6,0.1,0.4,0.374,0.831,0,0,0,0,0,0,0,0,0
Justin Patton,2017,2020,4,0,0,1,22,86,60.0,19,15,14,3.9,2.7,0.9,0.7,0.6,0.404,0.25,0.667,0,0,0,0,0,0,0,0,0
Nick Shaback,1946,1946,1,1,0,0,53,242,,29,0,0,4.6,0.0,0.5,0.0,0.0,0.265,0.0,0.717,0,0,0,0,0,0,0,0,0
Will Barton,2012,2022,11,0,0,1,679,7625,2792.0,1817,504,272,11.2,4.1,2.7,0.7,0.4,0.43,0.355,0.787,0,0,0,0,0,0,0,0,0
Brad Sellers,1986,1992,7,0,1,0,398,2509,1064.0,435,137,246,6.3,2.7,1.1,0.3,0.6,0.452,0.2,0.793,0,0,0,0,0,0,0,0,0
Dijon Thompson,2005,2006,2,0,0,1,16,45,19.0,3,3,1,2.8,1.2,0.2,0.2,0.1,0.425,0.308,0.875,0,0,0,0,0,0,0,0,0
Walker Russell,1982,1987,6,0,1,0,155,464,187.0,350,57,10,3.0,1.2,2.3,0.4,0.1,0.393,0.158,0.8,0,0,0,0,0,0,0,0,0
